,id,campaign_id,coupon_id,customer_id,redemption_status,campaign_type,start_date,end_date,campaign_type_X,campaign_type_Y,campaign_duration_days,age_range,marital_status,rented,family_size,no_of_children,income_bracket,age_range_18-25,age_range_26-35,age_range_36-45,age_range_46-55,age_range_56-70,age_range_70+,marital_status_Married,marital_status_Single,has_demographics,n_category_matches,n_brand_matches,coupon_relevance_ratio,n_transactions,total_spend,avg_spend,coupon_usage_rate,coupon_discount_ratio
40525,66546,9,691,39,0,Y,2013-03-11,2013-04-12,0,1,32,70+,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,1,0.0949367088607595,158,19753.64,125.02303797468356,0.0,-0.0
40526,66547,13,692,613,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,153,14,0.135551948051948,1232,190176.18,154.36378246753247,0.0040584415584415,0.0005993915746966
40527,66548,28,650,1463,0,Y,2012-09-16,2012-11-16,0,1,61,36-45,Married,0.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,770,1,0.7478176527643065,1031,105621.81,102.44598448108631,0.0126091173617846,0.0055609726816838
40528,66549,13,1007,1398,0,X,2013-05-19,2013-07-05,1,0,47,36-45,Single,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,76,0,0.0918984280532043,827,92465.74,111.80863361547762,0.0108827085852478,0.0043529635949487
40529,66550,10,1043,1415,0,Y,2013-04-08,2013-05-10,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,147,0,0.1775362318840579,828,96958.38999999998,117.09950483091784,0.0072463768115942,0.0041807624899712
40530,66551,8,98,123,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,482,45,0.8768718801996672,601,67159.74,111.74665557404327,0.021630615640599,0.0057281341470351
40531,66552,13,24,1077,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,490,214,1.380392156862745,510,41990.28,82.33388235294117,0.0,-0.0
40532,66553,30,1104,1026,0,X,2012-11-19,2013-01-04,1,0,46,26-35,Married,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,777,0,0.823093220338983,944,80145.89000000001,84.90030720338984,0.0031779661016949,0.0015777477797052
40533,66554,13,815,1438,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,903,1,0.7826839826839826,1155,97622.61000000002,84.52174025974027,0.0017316017316017,0.0018243724481449
40534,66555,11,571,381,0,Y,2013-04-22,2013-06-07,0,1,46,26-35,Married,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,336,3,0.6494252873563219,522,51941.09999999999,99.50402298850572,0.0076628352490421,0.0046494972189653
40535,66556,26,1006,121,0,X,2012-08-12,2012-09-21,1,0,40,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0434782608695652,138,8269.49,59.92384057971015,0.0,-0.0
40536,66557,8,747,304,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160,0,0.5423728813559322,295,41349.74,140.16861016949153,0.0,-0.0
40537,66558,13,886,166,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,854,10,0.7728085867620751,1118,113762.53,101.75539355992844,0.0044722719141323,0.0029119429745453
40538,66559,30,614,1017,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,728,0,0.7861771058315334,926,88963.78,96.07319654427646,0.0043196544276457,0.0015615343682563
40539,66562,5,279,709,0,Y,2013-01-12,2013-02-15,0,1,34,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,2,0.1341991341991342,462,51790.09,112.09976190476188,0.0021645021645021,0.0001718475484402
40540,66563,30,282,240,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69,0,0.1148086522462562,601,83093.45,138.25865224625625,0.0083194675540765,0.0027519617972295
40541,66564,8,624,551,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,525,3,0.7087248322147651,745,88349.51999999999,118.58995973154362,0.0697986577181208,0.0169045626959829
40542,66567,30,602,517,0,X,2012-11-19,2013-01-04,1,0,46,26-35,Married,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,135,2,0.8058823529411765,170,19337.6,113.75058823529412,0.0,-0.0
40543,66568,8,424,1273,0,X,2013-02-16,2013-04-05,1,0,48,26-35,Single,0.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0029027576197387,689,99940.92,145.0521335268505,0.0435413642960812,0.0129340414316778
40544,66569,9,520,760,0,Y,2013-03-11,2013-04-12,0,1,32,46-55,Married,0.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,232,0,0.4813278008298755,482,62947.54,130.5965560165975,0.0020746887966804,0.0003112115262963
40545,66570,13,504,396,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,107,0,0.0970081595648232,1103,150852.91999999998,136.7660199456029,0.0054397098821396,0.0017473311090033
40546,66571,30,343,1462,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,103,39,1.0364963503649636,137,18102.69,132.13642335766423,0.0,-0.0
40547,66572,8,52,997,0,X,2013-02-16,2013-04-05,1,0,48,36-45,Married,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,417,168,0.7340025094102886,797,80486.84,100.987252195734,0.0037641154328732,0.0011063920511725
40548,66574,13,163,1358,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73,43,0.5321100917431193,218,69992.93999999999,321.06853211009167,0.0229357798165137,0.0055979931690253
40549,66575,26,335,243,0,X,2012-08-12,2012-09-21,1,0,40,56-70,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,186,90,0.8363636363636363,330,47688.78999999999,144.51148484848483,0.0181818181818181,0.0029503789045601
40550,66577,9,635,6,0,Y,2013-03-11,2013-04-12,0,1,32,46-55,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,127,0,0.3038277511961722,418,43665.61,104.46318181818182,0.0071770334928229,0.0040784956399326
40551,66579,13,995,1226,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,639,0,0.6945652173913044,920,128646.08,139.8326956521739,0.0217391304347826,0.0081819049597158
40552,66580,10,279,1463,0,Y,2013-04-08,2013-05-10,0,1,32,36-45,Married,0.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,149,5,0.0668402777777777,2304,230379.16,99.9909548611111,0.0203993055555555,0.0069312693040464
40553,66581,13,482,1316,0,X,2013-05-19,2013-07-05,1,0,47,56-70,Married,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,238,0,0.68,350,44196.69,126.27625714285716,0.0,-0.0
40554,66584,8,879,1314,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,375,15,0.7195571955719557,542,67497.86,124.53479704797049,0.007380073800738,0.0025329691933936
40555,66585,8,916,590,0,X,2013-02-16,2013-04-05,1,0,48,36-45,Married,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,607,8,0.6047197640117994,1017,141861.4,139.49006882989184,0.0029498525073746,0.0011424531267843
40556,66588,10,106,658,0,Y,2013-04-08,2013-05-10,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,215,0.3115220483641536,703,63193.1,89.89061166429588,0.0028449502133712,0.0028183456738156
40557,66590,29,975,634,0,Y,2012-10-08,2012-11-30,0,1,53,56-70,Married,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,127,1,0.7852760736196319,163,16783.34,102.96527607361963,0.0245398773006134,0.0050931459411535
40558,66591,8,61,1236,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,177,0.1891891891891892,962,134036.78999999998,139.3313825363825,0.0051975051975051,0.0006112500903669
40559,66592,11,1012,829,0,Y,2013-04-22,2013-06-07,0,1,46,46-55,Married,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,85,0,0.1400329489291598,607,48482.86,79.87291598023064,0.0016474464579901,0.0009844716256425
40560,66593,30,354,195,0,X,2012-11-19,2013-01-04,1,0,46,26-35,Married,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,741,305,1.0067372473532243,1039,107093.06,103.07320500481232,0.0,-0.0
40561,66595,13,516,1115,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,255,0,0.1098664368806549,2321,179766.24,77.45206376561826,0.0357604480827229,0.0169688702394843
40562,66596,9,870,262,0,Y,2013-03-11,2013-04-12,0,1,32,26-35,Married,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,759,1,0.7731434384537131,983,126332.37,128.51716174974567,0.0010172939979654,0.0001550671454988
40563,66597,30,362,1401,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,489,41,0.8603896103896104,616,54346.77,88.22527597402598,0.0016233766233766,0.0006554207361357
40564,66599,10,279,978,0,Y,2013-04-08,2013-05-10,0,1,32,26-35,Married,1.0,4.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,99,3,0.1003937007874015,1016,141651.64,139.42090551181104,0.0098425196850393,0.001621936745667
40565,66600,8,45,157,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,46,1.054878048780488,164,16095.5,98.14329268292684,0.0,-0.0
40566,66603,13,413,666,0,X,2013-05-19,2013-07-05,1,0,47,26-35,Married,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,109,0,0.0863024544734758,1263,120893.85,95.71959619952491,0.0007917656373713,0.0002946386437358
40567,66607,26,1031,696,0,X,2012-08-12,2012-09-21,1,0,40,46-55,Married,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,168,0,0.918032786885246,183,10698.87,58.46377049180328,0.0,-0.0
40568,66610,8,532,714,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,476,17,0.8081967213114755,610,75334.47,123.49913114754098,0.001639344262295,0.0011820618104833
40569,66611,29,265,1242,0,Y,2012-10-08,2012-11-30,0,1,53,46-55,Married,0.0,3.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,22,0,0.2095238095238095,105,16950.030000000002,161.42885714285717,0.0857142857142857,0.0479131895341778
40570,66615,12,1075,537,0,Y,2013-04-22,2013-05-24,0,1,32,18-25,Single,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,778,1,0.7629774730656219,1021,109689.24,107.43314397649364,0.0009794319294809,0.0003247355893795
40571,66616,8,90,1471,0,X,2013-02-16,2013-04-05,1,0,48,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,433,115,0.8228228228228228,666,98425.44,147.78594594594594,0.1081081081081081,0.025922363161394
40572,66618,26,478,667,0,X,2012-08-12,2012-09-21,1,0,40,26-35,Married,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,34,0,0.0642722117202268,529,33912.259999999995,64.10635160680528,0.0018903591682419,0.0010503575992871
40573,66619,5,967,1509,0,Y,2013-01-12,2013-02-15,0,1,34,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,157,13,0.2411347517730496,705,79283.48000000001,112.45883687943264,0.001418439716312,0.00011225541563
40574,66620,8,654,753,0,X,2013-02-16,2013-04-05,1,0,48,26-35,Married,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,561,0,0.7021276595744681,799,131535.11,164.62466833541924,0.0050062578222778,0.000609266985826
40575,66624,13,1108,1048,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0.041002277904328,439,51804.7,118.00615034168564,0.0,-0.0
40576,66625,13,516,971,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0.0111607142857142,896,62847.850000000006,70.14268973214287,0.0078125,0.0023238662897776
40577,66626,13,625,1188,0,X,2013-05-19,2013-07-05,1,0,47,36-45,Married,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,231,1,0.7972508591065293,291,30796.45,105.82972508591064,0.0,-0.0
40578,66630,9,287,316,0,Y,2013-03-11,2013-04-12,0,1,32,56-70,Married,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,81,1,0.1295418641390205,633,74307.79000000001,117.38987361769354,0.0015797788309636,0.0002396787739212
40579,66631,13,21,802,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,963,477,1.4021421616358325,1027,152446.21,148.43837390457642,0.0233690360272638,0.0124771878553097
40580,66632,13,1056,947,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,98,0,0.1136890951276102,862,141503.16999999998,164.15680974477957,0.0023201856148491,0.0013844919516644
40581,66633,13,1070,1567,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,581,1,0.825531914893617,705,87324.58,123.8646524822695,0.0411347517730496,0.0088307324237917
40582,66635,7,691,1192,0,Y,2013-02-02,2013-03-08,0,1,34,70+,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,120,19,0.1184995737425405,1173,110145.32,93.9005285592498,0.0042625745950554,0.0018270408583859
40583,66636,13,723,99,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,504,0,0.8168557536466775,617,59332.61,96.16306320907616,0.0,-0.0
40584,66637,13,744,162,0,X,2013-05-19,2013-07-05,1,0,47,26-35,Married,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1441,2,0.7708333333333334,1872,224072.48,119.6968376068376,0.0299145299145299,0.0088194677008082
40585,66638,13,284,194,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86,0,0.1197771587743732,718,75601.23,105.29419220055708,0.0097493036211699,0.0065961889773486
40586,66640,13,468,11,0,X,2013-05-19,2013-07-05,1,0,47,70+,Single,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,392,1,0.6638513513513513,592,118807.07,200.68761824324324,0.0168918918918918,0.0229357562643367
40587,66643,10,15,73,0,Y,2013-04-08,2013-05-10,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,0,0.1121495327102803,535,59299.44,110.84007476635512,0.0018691588785046,0.0009010203131766
40588,66644,8,511,1516,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,726,5,0.779317697228145,938,85627.82999999999,91.28766524520256,0.0021321961620469,0.000623862592337
40589,66645,8,46,249,0,X,2013-02-16,2013-04-05,1,0,48,26-35,Single,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,384,102,0.7928221859706363,613,82660.68,134.84613376835236,0.030995106035889,0.0075409493364922
40590,66646,10,662,1404,0,Y,2013-04-08,2013-05-10,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,311,3,0.2222222222222222,1413,167795.08,118.75094125973106,0.0184005661712668,0.0046807093509535
40591,66647,8,63,93,0,X,2013-02-16,2013-04-05,1,0,48,56-70,Married,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,457,183,1.024,625,81875.18,131.00028799999998,0.0032,0.0013051574359897
40592,66650,30,708,99,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,338,0,0.8047619047619048,420,40967.27,97.54111904761906,0.0,-0.0
40593,66651,8,725,1582,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,2,0.6828358208955224,536,67336.87000000001,125.62848880597016,0.0895522388059701,0.0249038899491467
40594,66652,30,933,519,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,308,0,0.6710239651416122,459,45626.37,99.40385620915032,0.0,-0.0
40595,66653,8,558,750,0,X,2013-02-16,2013-04-05,1,0,48,18-25,Married,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,758,0,0.727447216890595,1042,90956.41,87.2902207293666,0.0019193857965451,0.0004894652284539
40596,66654,8,1000,1355,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,1,0.1054421768707483,294,33918.9,115.37040816326532,0.0,-0.0
40597,66657,26,905,1239,0,X,2012-08-12,2012-09-21,1,0,40,36-45,Single,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,405,4,0.6502384737678856,629,111942.25,177.96860095389508,0.0588235294117647,0.0119416038180401
40598,66658,30,798,732,0,X,2012-11-19,2013-01-04,1,0,46,36-45,Married,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,333,0,0.7637614678899083,436,55230.85,126.6762614678899,0.0,-0.0
40599,66660,8,674,1033,0,X,2013-02-16,2013-04-05,1,0,48,36-45,Single,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1319,9,0.6996838777660696,1898,244216.59,128.6704899894626,0.0031612223393045,0.0009538664019508
40600,66661,30,659,1436,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0065502183406113,458,54090.16,118.10078602620086,0.0,-0.0
40601,66663,8,11,39,0,X,2013-02-16,2013-04-05,1,0,48,70+,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,131,24,1.0264900662251657,151,18489.14,122.4446357615894,0.0,-0.0
40602,66664,26,307,158,0,X,2012-08-12,2012-09-21,1,0,40,36-45,Married,0.0,4.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,31,254,0.4581993569131832,622,59737.3,96.04067524115756,0.0980707395498392,0.0344339298897004
40603,66667,9,468,474,0,Y,2013-03-11,2013-04-12,0,1,32,56-70,Married,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,577,11,0.8698224852071006,676,63013.41,93.21510355029586,0.0133136094674556,0.0052004803422001
40604,66668,13,110,53,0,X,2013-05-19,2013-07-05,1,0,47,56-70,Married,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,318,86,0.961904761904762,420,39288.97,93.54516666666667,0.0,-0.0
40605,66670,8,1002,969,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,0.0615942028985507,552,58710.18,106.35902173913044,0.0,-0.0
40606,66671,30,376,588,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,231,63,1.0769230769230769,273,30118.29,110.3234065934066,0.0,-0.0
40607,66672,8,757,1346,0,X,2013-02-16,2013-04-05,1,0,48,56-70,Married,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,450,0,0.6901840490797546,652,88248.12,135.34987730061349,0.0,-0.0
40608,66673,8,727,293,0,X,2013-02-16,2013-04-05,1,0,48,56-70,Married,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1018,1,0.8171611868484362,1247,118511.91,95.03761828388132,0.0144346431435445,0.0061074030449766
40609,66674,13,909,1133,0,X,2013-05-19,2013-07-05,1,0,47,46-55,Married,0.0,2.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,63,0,0.0842245989304812,748,86505.54999999999,115.64913101604276,0.0,-0.0
40610,66675,29,715,1099,1,Y,2012-10-08,2012-11-30,0,1,53,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135,1,0.6071428571428571,224,38030.26,169.77794642857145,0.0625,0.0091319386194046
40611,66676,8,76,1468,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,296,126,1.1193633952254642,377,28288.69,75.03631299734748,0.0026525198938992,0.0036389101085981
40612,66683,30,616,1378,0,X,2012-11-19,2013-01-04,1,0,46,26-35,Married,0.0,4.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,697,0,0.6050347222222222,1152,156556.92,135.9001041666667,0.0190972222222222,0.0053692292873416
40613,66684,27,722,464,0,Y,2012-08-25,2012-10-27,0,1,63,46-55,Married,0.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1206,1,0.7253605769230769,1664,159980.91999999998,96.1423798076923,0.0612980769230769,0.0224027340260326
40614,66685,30,438,1098,0,X,2012-11-19,2013-01-04,1,0,46,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,374,0,0.723404255319149,517,44065.75,85.2335589941973,0.0019342359767891,0.0008083375410608
40615,66687,9,788,529,0,Y,2013-03-11,2013-04-12,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,273,1,0.7445652173913043,368,27582.43,74.95225543478261,0.0679347826086956,0.0368557085071909
40616,66688,12,1075,1123,0,Y,2013-04-22,2013-05-24,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,715,1,0.8626506024096385,830,77968.83,93.93834939759036,0.0,-0.0
40617,66689,8,103,1203,0,X,2013-02-16,2013-04-05,1,0,48,36-45,Single,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,631,187,1.0568475452196382,774,65273.3,84.33242894056848,0.0012919896640826,0.0016371165545483
40618,66690,4,860,1231,0,Y,2013-01-07,2013-02-08,0,1,32,26-35,Married,0.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,316,0,0.8426666666666667,375,68570.0,182.85333333333327,0.024,0.0047997666618054
40619,66691,10,431,1289,0,Y,2013-04-08,2013-05-10,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,197,8,0.2521525215252153,813,99874.66999999998,122.84707257072569,0.006150061500615,0.0019615584211692
40620,66693,13,133,1533,0,X,2013-05-19,2013-07-05,1,0,47,18-25,Married,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,342,76,1.0372208436724566,403,53879.34,133.69563275434243,0.0024813895781637,0.0011041337922847
40621,66694,26,1024,65,0,X,2012-08-12,2012-09-21,1,0,40,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84,0,0.6086956521739131,138,17558.43,127.235,0.0,-0.0
40622,66697,7,1050,408,0,Y,2013-02-02,2013-03-08,0,1,34,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,0.2352941176470588,340,35660.5,104.88382352941176,0.0088235294117647,0.0025470758962998
40623,66698,13,865,987,0,X,2013-05-19,2013-07-05,1,0,47,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,734,0,0.7850267379679144,935,88133.9,94.26085561497324,0.0010695187165775,0.0012124732934773
40624,66700,8,9,215,0,X,2013-02-16,2013-04-05,1,0,48,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,137,1.2997118155619596,347,42889.89,123.60198847262248,0.0,-0.0
40625,66701,13,1108,520,0,X,2013-05-19,2013-07-05,1,0,47,36-45,Married,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,193,0,0.1817325800376648,1062,125375.75999999998,118.05627118644064,0.0244821092278719,0.0067758711891357
